0x1382CA98, 37353940857149768, 89126895, 89126898, 3, 640x360 
0x1382CA98, 37353940857471448, 89126919, 89126926, 7, 640x360 
0x1382CA98, 37353940857788984, 89126951, 89126953, 2, 640x360 
0x1382CA98, 37353940858111664, 89126980, 89126985, 5, 640x360 
0x1382CA98, 37353940858427352, 89127011, 89127018, 7, 640x360 
0x1382CA98, 37353940858757624, 89127047, 89127055, 8, 640x360 
0x1382CA98, 37353940859072672, 89127074, 89127076, 2, 640x360 
0x1382CA98, 37353940859387528, 89127107, 89127109, 2, 640x360 
0x1382CA98, 37353940859871320, 89127157, 89127160, 3, 640x360 
0x1382CA98, 37353940860190160, 89127190, 89127193, 3, 640x360 
0x1382CA98, 37353940860505920, 89127221, 89127227, 6, 640x360 
0x1382CA98, 37353940860830000, 89127251, 89127259, 8, 640x360 
0x1382CA98, 37353940861146216, 89127288, 89127291, 3, 640x360 
0x1382CA98, 37353940861466744, 89127323, 89127325, 2, 640x360 
0x1382CA98, 37353940861786920, 89127355, 89127357, 2, 640x360 
0x1382CA98, 37353940862109864, 89127388, 89127398, 10, 640x360 
0x1382CA98, 37353940862438760, 89127417, 89127419, 2, 640x360 
0x1382CA98, 37353940862753064, 89127449, 89127451, 2, 640x360 
0x1382CA98, 37353940863067608, 89127485, 89127489, 4, 640x360 
0x1382CA98, 37353940863391064, 89127516, 89127520, 4, 640x360 
0x1382CA98, 37353940863870952, 89127561, 89127564, 3, 640x360 
0x1382CA98, 37353940864185960, 89127600, 89127603, 3, 640x360 
0x1382CA98, 37353940864506440, 89127622, 89127626, 4, 640x360 
0x1382CA98, 37353940864828984, 89127662, 89127667, 5, 640x360 
0x1382CA98, 37353940865147512, 89127692, 89127698, 6, 640x360 
0x1382CA98, 37353940865465808, 89127714, 89127720, 6, 640x360 
0x1382CA98, 37353940865802800, 89127762, 89127774, 12, 640x360 
0x1382CA98, 37353940866109760, 89127795, 89127801, 6, 640x360 
0x1382CA98, 37353940866430384, 89127823, 89127824, 1, 640x360 
0x1382CA98, 37353940866752456, 89127851, 89127859, 8, 640x360 
0x1382CA98, 37353940867085216, 89127885, 89127893, 8, 640x360 
0x1382CA98, 37353940867393672, 89127911, 89127914, 3, 640x360 
0x1382CA98, 37353940867865720, 89127960, 89127963, 3, 640x360 
0x1382CA98, 37353940868185560, 89127995, 89128000, 5, 640x360 
0x1382CA98, 37353940868511128, 89128022, 89128025, 3, 640x360 
0x1382CA98, 37353940868830960, 89128053, 89128056, 3, 640x360 
0x1382CA98, 37353940869146312, 89128089, 89128091, 2, 640x360 
0x1382CA98, 37353940869466352, 89128130, 89128143, 13, 640x360 
0x1382CA98, 37353940869787432, 89128166, 89128177, 11, 640x360 
0x1382CA98, 37353940870168672, 89128188, 89128198, 10, 640x360 
0x1382CA98, 37353940870437160, 89128220, 89128223, 3, 640x360 
0x1382CA98, 37353940870757968, 89128251, 89128253, 2, 640x360 
0x1382CA98, 37353940871072328, 89128277, 89128281, 4, 640x360 
0x1382CA98, 37353940871386104, 89128320, 89128327, 7, 640x360 
0x1382CA98, 37353940871865416, 89128359, 89128368, 9, 640x360 
0x1382CA98, 37353940872186088, 89128402, 89128407, 5, 640x360 
0x1382CA98, 37353940872506856, 89128434, 89128437, 3, 640x360 
0x1382CA98, 37353940872830504, 89128469, 89128477, 8, 640x360 
0x1382CA98, 37353940873149432, 89128501, 89128504, 3, 640x360 
0x1382CA98, 37353940873467120, 89128538, 89128541, 3, 640x360 
0x1382CA98, 37353940873798272, 89128566, 89128575, 9, 640x360 
0x1382CA98, 37353940874123664, 89128603, 89128610, 7, 640x360 
0x1382CA98, 37353940874456656, 89128625, 89128628, 3, 640x360 
0x1382CA98, 37353940874760448, 89128665, 89128677, 12, 640x360 
0x1382CA98, 37353940875068216, 89128694, 89128701, 7, 640x360 
0x1382CA98, 37353940875410800, 89128726, 89128728, 2, 640x360 
0x1382CA98, 37353940875870912, 89128775, 89128782, 7, 640x360 
0x1382CA98, 37353940876188752, 89128801, 89128809, 8, 640x360 
0x1382CA98, 37353940876508944, 89128832, 89128839, 7, 640x360 
0x1382CA98, 37353940876826288, 89128868, 89128871, 3, 640x360 
0x1382CA98, 37353940877149984, 89128897, 89128901, 4, 640x360 
0x1382CA98, 37353940877469408, 89128933, 89128936, 3, 640x360 
0x1382CA98, 37353940877786328, 89128957, 89128959, 2, 640x360 
0x1382CA98, 37353940878105608, 89128988, 89128993, 5, 640x360 
0x1382CA98, 37353940878438416, 89129012, 89129018, 6, 640x360 
0x1382CA98, 37353940878748616, 89129045, 89129051, 6, 640x360 
0x1382CA98, 37353940879072808, 89129079, 89129085, 6, 640x360 
0x1382CA98, 37353940879391016, 89129111, 89129115, 4, 640x360 
0x1382CA98, 37353940879713832, 89129142, 89129144, 2, 640x360 
0x1382CA98, 37353940880185432, 89129204, 89129207, 3, 640x360 
0x1382CA98, 37353940880509696, 89129237, 89129240, 3, 640x360 
0x1382CA98, 37353940880835576, 89129267, 89129271, 4, 640x360 
0x1382CA98, 37353940881155264, 89129294, 89129295, 1, 640x360 
0x1382CA98, 37353940881471424, 89129325, 89129327, 2, 640x360 
0x1382CA98, 37353940881790664, 89129352, 89129360, 8, 640x360 
0x1382CA98, 37353940882122256, 89129391, 89129393, 2, 640x360 
0x1382CA98, 37353940882453552, 89129422, 89129424, 2, 640x360 
0x1382CA98, 37353940882751592, 89129445, 89129448, 3, 640x360 
0x1382CA98, 37353940883071896, 89129485, 89129493, 8, 640x360 
0x1382CA98, 37353940883412304, 89129516, 89129524, 8, 640x360 
0x1382CA98, 37353940883705344, 89129543, 89129550, 7, 640x360 
0x1382CA98, 37353940884190400, 89129601, 89129611, 10, 640x360 
0x1382CA98, 37353940884520904, 89129636, 89129645, 9, 640x360 
0x1382CA98, 37353940884843120, 89129666, 89129676, 10, 640x360 
0x1382CA98, 37353940885163152, 89129698, 89129711, 13, 640x360 
0x1382CA98, 37353940885475296, 89129722, 89129725, 3, 640x360 
0x1382CA98, 37353940885790240, 89129757, 89129759, 2, 640x360 
0x1382CA98, 37353940886109664, 89129783, 89129794, 11, 640x360 
0x1382CA98, 37353940886437528, 89129812, 89129815, 3, 640x360 
0x1382CA98, 37353940886750104, 89129854, 89129858, 4, 640x360 
0x1382CA98, 37353940887073360, 89129886, 89129892, 6, 640x360 
0x1382CA98, 37353940887385360, 89129910, 89129913, 3, 640x360 
0x1382CA98, 37353940887705400, 89129940, 89129942, 2, 640x360 
0x1382CA98, 37353940888190448, 89130002, 89130004, 2, 640x360 
0x1382CA98, 37353940888504792, 89130024, 89130027, 3, 640x360 
0x1382CA98, 37353940888825632, 89130065, 89130075, 10, 640x360 
0x1382CA98, 37353940889150080, 89130097, 89130102, 5, 640x360 
0x1382CA98, 37353940889475360, 89130124, 89130126, 2, 640x360 
